231,哈尔滨师范大学,黑龙江省,32.2
236,大连大学,辽宁省,32.1
236,浙江海洋学院,浙江省,32.1
238,曲阜师范大学,山东省,32
238,大连海洋大学,辽宁省,32
238,常熟理工学院,江苏省,32
241,四川师范大学,四川省,31.9
242,湖南工业大学,湖南省,31.8
242,石河子大学,新疆自治区,31.8
244,大连工业大学,辽宁省,31.7
245,长春工业大学,吉林省,31.6
245,西南民族大学,四川省,31.6
247,辽宁石油化工大学,辽宁省,31.4
247,宁波工程学院,浙江省,31.4
249,成都中医药大学,四川省,31.3
250,南昌航空大学,江西省,31.2
250,上海应用技术学院,上海市,31.2
250,吉林师范大学,吉林省,31.2
253,西安工程大学,陕西省,31.1
254,山西农业大学,山西省,30.9
254,沈阳理工大学,辽宁省,30.9
256,河南农业大学,河南省,30.8
256,安徽农业大学,安徽省,30.8
256,广东药学院,广东省,30.8
256,辽宁医学院,辽宁省,30.8
260,盐城工学院,江苏省,30.7
261,华东交通大学,江西省,30.6
261,重庆师范大学,重庆市,30.6
261,山东建筑大学,山东省,30.6
261,长春大学,吉林省,30.6
265,山东理工大学,山东省,30.3
265,西南科技大学,四川省,30.3
265,安徽理工大学,安徽省,30.3
265,沈阳大学,辽宁省,30.3
269,西华师范大学,四川省,30.2
269,山东中医药大学,山东省,30.2
271,广东海洋大学,广东省,30.1
272,内蒙古工业大学,内蒙古自治区,29.8
272,洛阳师范学院,河南省,29.8
274,西华大学,四川省,29.6
274,五邑大学,广东省,29.6
274,甘肃农业大学,甘肃省,29.6
277,江西理工大学,江西省,29.5
277,云南农业大学,云南省,29.5
277,吉林农业大学,吉林省,29.5
280,淮海工学院,江苏省,29.3
281,鲁东大学,山东省,29.2
282,河南科技学院,河南省,29.1
282,贵州医科大学,贵州省,29.1
282,齐齐哈尔大学,黑龙江省,29.1
282,北华大学,吉林省,29.1
286,淮北师范大学,安徽省,29
287,成都信息工程大学,四川省,28.9
288,青岛农业大学,山东省,28.8
288,潍坊医学院,山东省,28.8
290,新疆大学,新疆自治区,28.6
290,齐鲁工业大学,山东省,28.6
292,淮阴工学院,江苏省,28.5
293,北京联合大学,北京市,28.4
293,聊城大学,山东省,28.4
295,临沂大学,山东省,28.3
295,蚌埠医学院,安徽省,28.3
297,黑龙江八一农垦大学,黑龙江省,28
298,江西农业大学,江西省,27.9
299,中原工学院,河南省,27.7
299,北京石油化工学院,北京市,27.7
301,重庆科技学院,重庆市,27.6
301,内蒙古科技大学,内蒙古自治区,27.6
303,西南林业大学,云南省,27.5
303,贵州师范大学,贵州省,27.5
305,四川理工学院,四川省,27.2
305,新疆医科大学,新疆自治区,27.2
307,江西中医药大学,江西省,26.4
308,景德镇陶瓷学院,江西省,26.1
309,潍坊学院,山东省,23.6
310,德州学院,山东省,21.5
